travel_distance_m,worst_posterior_diameter_m,normalized_distance,normalized_log_loss,knee_score,selected_knee,x_m,y_m
491.2172464115924,251.1514471524806,0.4872624699339133,0.31354352460937013,0.19919400545671656,False,3.977082832374066,491.20114615535203
494.11322016418467,249.2044027633329,0.49016466917502655,0.31054883095385327,0.19928649987112018,False,436.63216670991324,-231.30115722846384
494.26860664791184,249.13596732274297,0.4903203896938153,0.31044314717361726,0.19923646313256743,False,-68.1150972790073,489.552641745849
496.5393276472368,247.67126980142461,0.49259599207284993,0.3081742509589206,0.19922975696822942,False,457.92671975445194,-191.97505888864214
496.6869276661539,247.59995239061172,0.49274390938822826,0.3080634341050931,0.19919265650667867,False,-23.87748678042672,496.11265831411094
502.94605422422796,246.27950082365643,0.4990164912203716,0.30600585807557756,0.19497765070405082,False,479.22127279899075,-152.64896054882044
503.08483649501744,246.20498896930093,0.49915557183206727,0.3058894223759969,0.1949550057919358,False,20.360123718153886,502.67267488237303
503.53534521426724,244.501199902491,0.4996070490120491,0.30321734286951046,0.19717560811844043,False,453.015207595693,-219.82962850144293
503.6878250034434,244.434233272273,0.49975985658775174,0.3031119380968326,0.1971282053154157,False,-51.73205639322745,501.02417047286986
507.4950969609473,242.86970729357066,0.503575313055853,0.30064113755905403,0.19578354938509296,False,474.30976064023184,-180.50353016162123
507.6395115172523,242.79995261997024,0.5037200380608151,0.30053060615684585,0.19574935578233904,False,-7.494445894646873,507.5841870411318
512.0003748628828,241.67297311098335,0.5080902759750775,0.29874040995900036,0.19316931406592214,False,448.1036954369341,-247.68419811424369
512.157149709887,241.60991426911707,0.5082473878417143,0.2986399951157501,0.19311261704253557,False,-79.58662600602824,505.93568263162877
513.5638357780681,239.83519359330046,0.5096570978696127,0.2958031309768059,0.19453977115358145,False,469.3982484814729,-208.358099774422
513.7133389310918,239.76969104603495,0.509806922410274,0.29569802487393,0.19449505271579598,False,-35.34901550744763,512.4956991998909
518.9906000867767,238.10662355902787,0.5150955281193125,0.29301978507094617,0.19188468680974136,False,490.69280152601164,-169.0320014346003
519.1318167792317,238.03842677677548,0.5152370483859615,0.292909560618029,0.1918533909960095,False,8.888594991132948,519.0557157681528
521.0991780829863,237.13268593446327,0.5172086389356484,0.29144263603540266,0.19134872502894895,False,464.486736322714,-236.21266938722277
521.2532163334696,237.0710022475278,0.5173630083228898,0.2913425303511127,0.19129446132599748,False,-63.20358512024839,517.4072113586496
524.1638894068475,235.20674034691794,0.5202799384839883,0.2883046893425425,0.19141537217346916,False,485.7812893672527,-196.88657104740108
524.3103700431282,235.14269706930457,0.5204267340103881,0.2881999026184678,0.19137336337114413,False,-18.965974621667783,523.9672279269117
530.0385772549439,234.72530558722684,0.5261672551764346,0.28751627253730505,0.18631647228626036,False,459.5752241639551,-264.0672390000235
530.196601724533,234.6670667649025,0.526325619351976,0.2874207886925773,0.18625359195544672,False,-91.05815473304912,522.3187235174087
530.7959334224361,232.6290517834165,0.5269262394360746,0.2840644074030589,0.18900935316086648,False,480.8697772084938,-224.74114066020184
530.9471584602542,232.56873849804168,0.5270777895630743,0.28396463080678214,0.1889575796301436,False,-46.82054423446857,528.8787400856706
535.3015528626319,230.61620702210612,0.5314415446277658,0.28072049131289645,0.18783796405933773,False,502.1643302530325,-185.41504232038014
535.4449865988039,230.5536181130204,0.5315852867041212,0.2806160457870438,0.187798667508835,False,-2.5829337358879627,535.4387566539326
538.8328710439596,230.33769568397767,0.5349804541005484,0.2802555064921204,0.18476403940733122,False,475.9582650497349,-252.59571027300257
538.9883171454409,230.28074688145392,0.5351362343652519,0.2801603591599824,0.18470340647476569,False,-74.67511384726927,533.7902522444296
541.0584926575189,228.16241751342173,0.5372108601434538,0.2766043373505807,0.18618480250596553,False,497.25281809427366,-213.26961193318093
541.2068501192954,228.103469793556,0.53735953652997,0.2765049108045509,0.18613555266547904,False,-30.437503348688722,540.3502688126915
546.9439843678477,226.06397142365913,0.5431090039232463,0.27304899125225457,0.18384200482449908,False,518.5473711388124,-173.94351359335923
547.0843657177791,226.00283189203017,0.5432496870516319,0.2729449099223509,0.18380540302601722,False,13.800107149891858,546.9102853809536
548.2160454205144,225.9861939497493,0.5443837995315954,0.27291658132559427,0.1826996191428103,False,492.34130593551475,-241.12418154598163
548.3688316801982,225.93053041533193,0.5445369142366269,0.2728217906307934,0.1826412951325797,False,-58.29207296148945,545.2617809714504
551.8552908289072,223.73314009773617,0.5480308682431154,0.26906102558449213,0.18290810617239245,False,513.6358589800535,-201.79808320616
552.0007465167785,223.67555302257173,0.5481766366177693,0.2689619711449708,0.18286139223725995,False,-14.054462462908901,551.8217975397125
558.1584022439678,221.67113792531936,0.5543475294867012,0.26549822777612847,0.18015424273717034,False,508.7243468212946,-229.65265281896072
558.3084676926699,221.6167548273855,0.5544979175318105,0.2654038148592716,0.18009826760891784,False,-41.909032075709604,556.7333096984714
559.059649389229,221.55042294486213,0.555250714047228,0.26528862663648867,0.1794606593162833,False,534.9304120245922,-162.47198486633832
559.1969892192337,221.4907277073518,0.5553883491173173,0.2651849337509427,0.17942671713174002,False,30.183148035671707,558.3818141079745
563.1556015479993,219.341587204206,0.5593554712937945,0.26143306042906433,0.17921146827714118,False,530.0188998658333,-190.32655447913908
563.2981392602962,219.28535576591477,0.5594983154200881,0.2613344013110241,0.1791672832688878,False,2.328578422870919,563.2933262667334
568.6306107962973,217.39287502442303,0.5648422501954594,0.25799916980309817,0.1771585800014424,False,525.1073877070744,-218.18112409193978
568.7779132810698,217.33976744922103,0.5649898693370825,0.2579051568784689,0.17710497378444862,False,-25.525991189929783,568.2048384254923
571.6184576395683,217.07596325753644,0.5678365200272705,0.2574378205508668,0.17472565942186274,False,551.313452910372,-151.00045613931738
571.7527807460906,217.01770713597838,0.5679711318888123,0.25733454168589837,0.17469432642528931,False,46.566188921451555,569.8533428349954
574.9297357885747,214.98813781330182,0.5711549164466299,0.25371902140853503,0.17512606214483512,False,546.4019407516132,-178.85502575211817
575.0693551504403,214.9332569145403,0.5712948359489004,0.2536207820543686,0.175084381996731,False,18.711619308650768,574.7648549937543
579.6039519133745,213.1517630873474,0.5758391807560183,0.2504181272025627,0.17374269204141907,False,541.4904285928542,-206.70959536491887
579.7484662984452,213.0999260365902,0.5759840058043484,0.2503245376193766,0.173691456576275,False,-9.142950304149963,579.6763671525132
584.5918496295259,212.64100705347605,0.5808378009795638,0.24949498464947967,0.1696672143709565,False,567.6964937961519,-139.52892741229647
584.7231924850582,212.58418477205228,0.580969426183456,0.24939214679130403,0.16963842702523993,False,62.949229807231404,581.3248715620164
585.6084707834088,211.53963436794214,0.5818566075687664,0.2474967900888165,0.17064660234241705,False,536.5789164340953,-234.56416497771963
585.7574627076089,211.4905537045167,0.582005919781613,0.2474075022306237,0.17058657798776333,False,-36.99751991695072,584.5878793112722
587.1491894169245,210.67318288039147,0.5834006382924412,0.24591748226267132,0.17068187944488752,False,562.784981637393,-167.38349702509723
587.2859037744518,210.6196473315659,0.5835376465454717,0.24581968841519167,0.17064266503933664,False,35.09466019443062,586.2363837207753
591.0505144339465,208.94817097262822,0.587310350006369,0.24275381862754605,0.16993583136608495,False,557.8734694786341,-195.23806663789796
591.1922307629143,208.8975993608408,0.5874523709836017,0.2426606769347894,0.1698869520816089,False,7.240090581629886,591.1478958795342
596.2694446240844,207.4396504601561,0.5925404993555069,0.23996571802241073,0.16749378262208237,False,552.9619573198752,-223.09263625069872
596.41577331312,207.3917628087136,0.5926871426080199,0.23987687869873958,0.1674359786932405,False,-20.6144790311709,596.0594080382931
599.7867455787788,206.39712604564485,0.5960653614687577,0.2380270144532416,0.16590762407800075,False,579.1680225231728,-155.91196829807632
599.9205800030583,206.34493056187839,0.5961994835975342,0.23792969323314286,0.16587082316932297,False,51.477701080210466,597.7079124477962
602.7717566143882,206.12497141441207,0.5990567893967579,0.23751929720895856,0.16342391339428355,False,548.0504451611163,-250.94720586349948
602.9222964851633,206.07952356560693,0.5992076528838077,0.23743444679816522,0.16335790031802705,False,-48.46904864397166,600.970920197052
602.9433473815463,204.7824791895584,0.5992287490334026,0.23500496506393712,0.16576628590266027,False,574.256510364414,-183.76653791087702
